,symbol,name,price_btc,price_usd,percent_change_1h,percent_change_7d,volume_usd_24h,market_cap_usd,max_supply,available_supply,total_supply
0,BTC,Bitcoin,1.0,11350.8,-0.26,-2.34,9226460000.0,190992102250,21000000.0,16826312.0,16826312.0
1,ETH,Ethereum,0.0948238,1068.48,-0.77,1.56,4173100000.0,103865418883,,97208576.0,97208576.0
2,XRP,Ripple,0.00011773,1.32655,0.03,-18.29,1055570000.0,51389409896.0,100000000000,38739142811.0,99993093880.0
3,BCH,Bitcoin Cash,0.147227,1658.96,-0.43,-8.64,526053000.0,28088888610.0,21000000.0,16931625.0,16931625.0
4,ADA,Cardano,0.00005676,0.639616,-0.24,-4.54,693069000.0,16583369149.0,45000000000.0,25927070538.0,31112483745.0
5,XLM,Stellar,0.00005315,0.598883,0.42,14.61,619661000.0,10700836314.0,,17867991433.0,103629819514
6,LTC,Litecoin,0.0160329,180.659,-0.28,-7.96,372092000.0,9921531797.0,84000000.0,54918558.0,54918558.0
7,NEO,NEO,0.0124318,140.082,-0.55,-3.73,322356000.0,9105330000.0,,65000000.0,100000000.0
8,EOS,EOS,0.00128216,14.4475,-0.64,36.36,1655540000.0,9064545723.0,1000000000.0,627412751.0,900000000.0
9,XEM,NEM,0.00008385,0.944829,-0.54,-14.05,59720400.0,8503460999.0,,8999999999.0,8999999999.0
10,MIOTA,IOTA,0.00021275,2.39728,-1.11,-15.78,58916100.0,6663312357.0,2779530283.0,2779530283.0,2779530283.0
11,DASH,Dash,0.0713068,803.486,-0.25,-5.9,129615000.0,6299185865.0,18900000.0,7839820.0,7839820.0
12,XMR,Monero,0.0281873,317.616,0.25,-3.27,78880500.0,4969147103.0,,15645141.0,15645141.0
13,TRX,TRON,0.00000614,0.0692009,-0.15,-19.6,382382000.0,4549834093.0,,65748192475.0,100000000000
14,VEN,VeChain,0.00063474,7.15224,-1.82,23.44,164018000.0,3257643697.0,,455471810.0,873378637.0
15,BTG,Bitcoin Gold,0.0166777,187.925,-0.33,-7.95,69587400.0,3154447709.0,21000000.0,16785674.0,16885674.0
16,ICX,ICON,0.00070547,7.94923,-1.14,-1.79,91037500.0,3021065147.0,,380045004.0,400230000.0
17,QTUM,Qtum,0.0036115,40.6944,-0.59,7.11,336375000.0,3004632120.0,,73834044.0,100334044.0
18,ETC,Ethereum Classic,0.00260434,29.3458,-0.4,-4.73,168277000.0,2916478190.0,,99383155.0,99383155.0
19,LSK,Lisk,0.00199522,22.4822,0.56,-3.66,40553800.0,2638970348.0,,117380432.0,117380432.0
20,PPT,Populous,0.00450578,50.7713,0.15,17.57,3085170.0,1878742551.0,53252246.0,37004027.0,53252246.0
21,OMG,OmiseGO,0.00158897,17.9045,-0.33,-2.11,83039400.0,1827020868.0,,102042552.0,140245398.0
22,XRB,RaiBlocks,0.0011576,13.0439,-0.84,-27.71,17125600.0,1738077360.0,133248290.0,133248289.0,133248289.0
23,STEEM,Steem,0.00058123,6.54931,-1.2,50.23,343894000.0,1623183577.0,,247840395.0,264814489.0
24,USDT,Tether,0.00008875,1.00005,-0.12,-2.43,2627240000.0,1618171728.0,,1618090823.0,1650000000.0
25,ZEC,Zcash,0.0419052,472.188,-0.28,-7.53,85804100.0,1480890761.0,,3136231.0,3136231.0
26,XVG,Verge,0.00000814,0.0917264,0.19,-21.14,45419600.0,1331372401.0,16555000000.0,14514604316.0,14514604316.0
27,BNB,Binance Coin,0.0011862,13.3661,-0.25,-8.37,102581000.0,1323431025.0,,99014000.0,197192382.0
28,STRAT,Stratis,0.00112172,12.6395,-0.62,-15.68,19037500.0,1247707361.0,,98714930.0,98714930.0
29,SC,Siacoin,0.00000352,0.0396406,-0.08,-25.71,37387200.0,1244562072.0,,31396146174.0,31396146174.0
30,BCN,Bytecoin,0.00000060,0.0067126,-0.7,-14.06,6782170.0,1233009679.0,184470000000,183685856285,183685856285
31,BTS,BitShares,0.00003886,0.437925,0.41,21.05,72534900.0,1141893817.0,3600570502.0,2607510000.0,2607510000.0
32,ARDR,Ardor,0.00009651,1.08748,-1.25,-25.79,29205200.0,1086391971.0,998999495.0,998999495.0,998999495.0
33,SNT,Status,0.00002679,0.301868,0.25,-8.81,256085000.0,1047628000.0,,3470483788.0,6804870174.0
34,REP,Augur,0.00787106,88.6913,-0.44,35.43,13005700.0,975604300.0,,11000000.0,11000000.0
35,WAVES,Waves,0.0008064,9.08656,-0.7,4.14,39937700.0,908656000.0,,100000000.0,100000000.0
36,DOGE,Dogecoin,0.00000069,0.00773181,0.67,-4.94,20958000.0,873104367.0,,112923670742,112923670742
37,MKR,Maker,0.121782,1372.25,-1.26,-9.37,2073420.0,848363058.0,,618228.0,1000000.0
38,WTC,Walton,0.00295967,33.3496,-0.92,47.25,53018500.0,830344277.0,100000000.0,24898178.0,70000000.0
39,VERI,Veritaseum,0.0354301,399.227,2.17,13.09,1060390.0,813083849.0,,2036645.0,100000000.0
40,ZRX,0x,0.0001439,1.62142,-2.46,-3.47,16650000.0,811535844.0,,500509334.0,1000000000.0
41,HSR,Hshare,0.00156824,17.671,-1.41,54.73,210530000.0,751768956.0,84000000.0,42542525.0,42542525.0
42,IOST,IOStoken,0.00000952,0.107256,-3.57,200.47,754759000.0,728709054.0,,6794109922.0,21000000000.0
43,ETN,Electroneum,0.00001079,0.121625,-1.14,1.14,3433200.0,724439524.0,21000000000.0,5956337297.0,5956337297.0
44,KMD,Komodo,0.00059643,6.7206,0.54,2.65,7794840.0,694805632.0,,103384464.0,103384464.0
45,ARK,Ark,0.0006235,7.02559,-1.01,7.87,16370900.0,688376329.0,,97981284.0,131264724.0
46,KCS,KuCoin Shares,0.0006526,7.35355,-1.06,-29.93,5406730.0,669489812.0,,91043076.0,181043076.0
47,RHOC,RChain,0.00016453,1.85392,0.32,-7.28,1393400.0,637908453.0,1000000000.0,344086289.0,870663574.0
48,DCR,Decred,0.00817967,92.1687,-0.69,7.59,1041650.0,610915420.0,21000000.0,6628231.0,7048231.0
49,ELF,aelf,0.00021502,2.42287,3.9,73.4,301041000.0,605717500.0,,250000000.0,260000000.0
50,LRC,Loopring,0.00009544,1.07545,-0.27,12.14,7389520.0,603510183.0,,561169913.0,1374956857.0
51,BAT,Basic Attention Token,0.00004998,0.563184,-0.53,-6.86,20103400.0,563184000.0,,1000000000.0,1500000000.0
52,DCN,Dentacoin,0.00000015,0.00173063,0.29,-32.17,723820.0,562783942.0,8000000000000,325190215376,1841395638392
53,PIVX,PIVX,0.00089647,10.1014,0.47,7.56,24409800.0,559931913.0,,55431120.0,55431120.0
54,DGB,DigiByte,0.00000495,0.0558331,-1.16,-16.05,10305300.0,544325227.0,21000000000.0,9749149280.0,9749149280.0
55,DRGN,Dragonchain,0.0001997,2.25025,-1.41,-26.94,4666760.0,536508970.0,,238421940.0,433494437.0
56,GBYTE,Byteball Bytes,0.0716011,806.802,-1.3,-6.28,960092.0,520566443.0,,645222.0,1000000.0
57,AE,Aeternity,0.00019292,2.17386,-0.35,41.74,4018870.0,506553884.0,,233020472.0,273685830.0
58,QASH,QASH,0.00012735,1.43497,-1.1,-17.95,16168800.0,502239500.0,,350000000.0,1000000000.0
59,GNT,Golem,0.00005110,0.575772,-0.04,-17.76,18947400.0,480344700.0,,834262000.0,1000000000.0
60,ZCL,ZClassic,0.0133769,150.731,1.5,4.11,23314100.0,478075397.0,21000000.0,3171713.0,3171713.0
61,GAS,Gas,0.00437874,49.3397,-0.3,-15.7,24206000.0,472787195.0,100000000.0,9582288.0,14844352.0
62,KNC,Kyber Network,0.00030487,3.4353,-0.6,3.27,44055000.0,460786054.0,,134132697.0,215625349.0
63,WAX,WAX,0.00008251,0.929746,0.44,-24.58,9516440.0,458322509.0,,492954537.0,1850000000.0
64,FUN,FunFair,0.00000878,0.0989643,0.26,-12.17,7113100.0,437331712.0,,4419085589.0,10999873621.0
65,BTM,Bytom,0.00003904,0.439922,-0.84,23.79,33097100.0,434203014.0,,987000000.0,1407000000.0
66,SMART,SmartCash,0.00006023,0.678695,-1.55,-45.16,988243.0,428573472.0,5000000000.0,631466965.0,1232511245.0
67,ETHOS,Ethos,0.00049501,5.57779,-0.58,-23.02,2230120.0,420612976.0,,75408536.0,222295208.0
68,CND,Cindicator,0.00002538,0.286012,-0.48,105.08,51314400.0,413566657.0,,1445976590.0,2000000005.0
69,FCT,Factom,0.0041882,47.1928,0.7,-0.84,6519940.0,412705850.0,,8745102.0,8745102.0
70,DGD,DigixDAO,0.0182377,205.502,-5.62,10.23,8145160.0,411004000.0,,2000000.0,2000000.0
71,SALT,SALT,0.00067172,7.56895,-1.23,-10.58,14666300.0,396884804.0,,52435913.0,120000000.0
72,NAS,Nebulas,0.00095493,10.7602,-0.31,22.81,26816700.0,381987100.0,100000000.0,35500000.0,100000000.0
73,POWR,Power Ledger,0.00009276,1.04521,-0.6,-10.22,31623200.0,380258597.0,,363810715.0,1000000000.0
74,AION,Aion,0.00042684,4.80964,-0.56,-14.34,8880240.0,376851815.0,,78353435.0,465934587.0
75,DENT,Dent,0.00000311,0.0350023,0.34,-32.53,6595850.0,371541048.0,,10614760961.0,100000000000
76,CNX,Cryptonex,0.00071954,8.10783,2.3,42.87,483422.0,365528078.0,210000000.0,45083343.0,106520968.0
77,MONA,MonaCoin,0.00055541,6.25841,0.23,-3.23,2852030.0,356541930.0,,56970050.0,56970050.0
78,SYS,Syscoin,0.00005753,0.648201,-0.44,-3.2,3708620.0,343868841.0,888000000.0,530497240.0,530497240.0
79,NXT,Nxt,0.00002959,0.33345,-0.15,2.63,17507300.0,333116530.0,1000000000.0,998999942.0,998999942.0
80,NXS,Nexus,0.00052788,5.94814,-0.88,-12.53,6850020.0,328495601.0,,55226609.0,55226609.0
81,MED,MediBloc,0.00000974,0.109773,12.7,-24.94,5723590.0,325628882.0,10000000000.0,2966384100.0,4097545844.0
82,GXS,GXShares,0.00048116,5.42175,-0.34,0.26,9579780.0,325305000.0,100000000.0,60000000.0,100000000.0
83,KIN,Kin,0.00000004,0.000430061,0.73,-18.91,940312.0,325168073.0,,756097560976,10000000000000
84,ENG,Enigma,0.00037093,4.17961,-1.46,-13.97,5263470.0,312786009.0,,74836171.0,150000000.0
85,PART,Particl,0.00305278,34.3988,-0.72,3.08,4653700.0,304387110.0,,8848771.0,8848771.0
86,RDD,ReddCoin,0.00000094,0.010579,0.11,-30.38,4630240.0,303961763.0,,28732561033.0,28732561033.0
87,REQ,Request Network,0.00004181,0.471169,0.12,-25.55,13570900.0,302197557.0,,641378269.0,999999999.0
88,MAID,MaidSafeCoin,0.00005887,0.663307,-0.57,-8.38,3715750.0,300181183.0,,452552412.0,452552412.0
89,XZC,ZCoin,0.00667876,75.2564,-0.96,-4.84,5878130.0,297863424.0,,3957981.0,3957981.0
90,SRN,SIRIN LABS Token,0.00026656,3.00354,4.6,84.82,14316800.0,297168623.0,,98939459.0,573145073.0
91,BNT,Bancor,0.00064538,7.2721,0.01,4.06,12621300.0,296504393.0,,40772871.0,79384422.0
92,XP,Experience Points,0.00000012,0.0013926,-2.32,-24.95,1470760.0,295263614.0,,212023275547,247055043413
93,GAME,GameCredits,0.00040379,4.54997,6.55,-0.39,5374380.0,292814921.0,,64355352.0,64355352.0
94,BTX,Bitcore,0.00227699,25.6571,-0.69,-9.76,463547.0,279577632.0,21000000.0,10896697.0,16768659.0
95,QSP,Quantstamp,0.00003927,0.442519,-0.84,-16.46,14208900.0,273173250.0,,617314171.0,976442388.0
96,NEBL,Neblio,0.00187868,21.169,0.05,-23.29,4602990.0,270016537.0,,12755281.0,13499493.0
97,LINK,ChainLink,0.00006779,0.763913,-1.07,0.37,6459840.0,267369550.0,,350000000.0,1000000000.0
98,PAY,TenX,0.00022188,2.50019,-0.29,-5.4,11888000.0,261673161.0,,104661310.0,205218256.0
99,ICN,Iconomi,0.00022906,2.58105,1.66,-6.7,5185890.0,257558628.0,,99788314.0,99788314.0
100,GNO,Gnosis,0.0204729,230.689,-0.67,-5.18,3303240.0,254816763.0,,1104590.0,10000000.0
101,SUB,Substratum,0.00009496,1.07006,-1.55,-27.09,6834970.0,241931416.0,,226091449.0,352000000.0
102,PLR,Pillar,0.00009432,1.06277,-0.79,8.47,481928.0,241657744.0,,227384800.0,800000000.0
103,SPHTX,SophiaTX,0.00011144,1.25574,-0.22,10.93,1494010.0,237913365.0,,189460688.0,350000000.0
104,CVC,Civic,0.00006094,0.686662,-0.81,-13.99,17375800.0,235319044.0,,342699966.0,1000000000.0
105,EMC,Emercoin,0.00047779,5.38372,-0.73,-23.54,2443860.0,221978865.0,,41231503.0,41231503.0
106,RLC,iExec RLC,0.00024765,2.79055,-0.56,22.85,5645230.0,220651002.0,,79070793.0,86999785.0
107,RDN,Raiden Network Token,0.00038159,4.29973,-1.14,-12.76,16789500.0,215626885.0,,50148936.0,100000000.0
108,POE,Po.et,0.00000870,0.0980457,-0.47,-1.1,11015600.0,215367340.0,,2196601583.0,3141592653.0
109,SKY,Skycoin,0.00261652,29.483,0.1,-5.22,861400.0,214578453.0,100000000.0,7278040.0,25000000.0
110,STORJ,Storj,0.0001391,1.56742,-0.62,6.32,15429600.0,208746931.0,,133178683.0,424999998.0
111,TNB,Time New Bank,0.00001134,0.127806,-2.07,16.72,31389600.0,208531123.0,,1631622325.0,5541877892.0
112,DEW,DEW,0.00017904,2.01743,-0.83,-0.51,665627.0,208288658.0,,103244553.0,200000000.0
113,ENJ,Enjin Coin,0.00002415,0.272099,0.84,9.65,10543100.0,205759233.0,,756192535.0,1000000000.0
114,XDN,DigitalNote,0.00000259,0.0291858,-1.09,-29.78,12507800.0,201225439.0,,6894635031.0,6894635031.0
115,VTC,Vertcoin,0.00041237,4.64659,-1.15,3.64,6366410.0,198142330.0,84000000.0,42642525.0,42642525.0
116,ACT,Achain,0.00005840,0.658027,0.79,3.91,41054000.0,197408100.0,1000000000.0,300000000.0,1000000000.0
117,BTCD,BitcoinDark,0.0135438,152.612,1.29,-20.79,281494.0,196695836.0,,1288862.0,1288862.0
118,VEE,BLOCKv,0.00001164,0.131167,4.45,-30.29,5396920.0,196090889.0,,1494971209.0,3646271241.0
119,XPA,XPlay,0.00001698,0.191308,-0.94,-7.51,3202900.0,191308000.0,,1000000000.0,10000000000.0
120,UBQ,Ubiq,0.00041489,4.67494,-0.75,12.56,860473.0,183940276.0,,39346019.0,39346019.0
121,BCO,BridgeCoin,0.00059717,6.72892,-0.2,-12.84,290780.0,181680840.0,27000000.0,27000000.0,27000000.0
122,SNGLS,SingularDTV,0.00002633,0.296713,0.85,32.29,5608690.0,178027800.0,,600000000.0,1000000000.0
123,PAC,PACcoin,0.000000006,0.0000687445,-0.16,-34.02,584549.0,176602824.0,,2568973866070,3474487316426
124,STORM,Storm,0.00000623,0.0701645,0.49,-8.34,1908740.0,173711449.0,,2475774063.0,10000000000.0
125,OST,Simple Token,0.00005991,0.675114,0.12,17.49,26675000.0,173695844.0,,257283724.0,800000000.0
126,LEND,ETHLend,0.00001490,0.167855,-0.8,-13.22,13502400.0,173252248.0,,1032154231.0,1299999942.0
127,NAV,NAV Coin,0.00024374,2.74643,-0.31,-12.81,2560760.0,171228401.0,,62345809.0,62345809.0
128,VIBE,VIBE,0.00008454,0.952564,-2.56,5.1,12517600.0,171193185.0,,179718302.0,267000000.0
129,RPX,Red Pulse,0.00002759,0.310886,-0.42,15.78,7362310.0,168919442.0,,543348500.0,1358371250.0
130,BLOCK,Blocknet,0.00295991,33.3523,0.58,-11.59,422685.0,166305540.0,,4986329.0,4986329.0
131,PPP,PayPie,0.00017864,2.01293,-0.94,-14.41,295767.0,166066725.0,165000000.0,82500000.0,165000000.0
132,SAN,Santiment Network Token,0.00023464,2.64398,-0.92,-13.65,1986540.0,165672768.0,,62660371.0,83337000.0
133,MCO,Monaco,0.00109967,12.3911,0.81,4.65,9925250.0,163507283.0,,13195542.0,31587682.0
134,THETA,Theta Token,0.00002558,0.288283,6.1,46.98,26472500.0,162104617.0,,562310706.0,1000000000.0
135,ANT,Aragon,0.0005344,6.02168,2.46,28.74,1503380.0,160600852.0,,26670440.0,39609524.0
136,RCN,Ripio Credit Network,0.00002896,0.326326,-0.22,9.92,36236300.0,159910512.0,,490033009.0,999942647.0
137,DTR,Dynamic Trading Rights,0.00001411,0.159,-2.74,-2.52,117829.0,158915124.0,,999466187.0,3750000000.0
138,DBC,DeepBrain Chain,0.00001533,0.172763,-1.57,-2.99,10008900.0,155486700.0,10000000000.0,900000000.0,10000000000.0
139,MANA,Decentraland,0.00001282,0.144483,-0.05,5.86,48436900.0,151857910.0,,1051043445.0,2644403343.0
140,XCP,Counterparty,0.00508259,57.2708,-0.35,2.71,1894500.0,149898167.0,,2617358.0,2617358.0
141,AST,AirSwap,0.00008743,0.985139,-2.65,-5.4,7194950.0,147770850.0,,150000000.0,500000000.0
142,UNITY,SuperNET,0.0160511,180.864,0.53,10.58,19988.1,147596017.0,,816061.0,816061.0
143,R,Revain,0.00006957,0.783872,2.72,-6.63,2514190.0,144585190.0,484450000.0,184450000.0,484450000.0
144,HTML,HTMLCOIN,0.00000025,0.00282341,-0.76,-7.72,1059770.0,141949096.0,90000000000.0,50275764433.0,79918005000.0
145,COB,Cobinhood,0.00003567,0.401987,-1.37,-42.42,1053850.0,141570021.0,,352175619.0,1000000000.0
146,XBY,XTRABYTES,0.00002916,0.328595,0.67,-18.48,482412.0,141295850.0,650000000.0,430000000.0,650000000.0
147,EMC2,Einsteinium,0.00005695,0.641732,0.06,11.27,26283400.0,138849072.0,,216366134.0,216366134.0
148,INS,INS Ecosystem,0.0004408,4.96693,-0.62,0.93,7093020.0,138170991.0,,27818188.0,50000000.0
149,APPC,AppCoins,0.00012251,1.38049,-0.45,-6.69,12245800.0,138123977.0,,100054312.0,246203093.0
150,AMB,Ambrosus,0.00008388,0.945183,-2.23,43.34,7603450.0,136664932.0,,144590975.0,361477438.0
151,XAS,Asch,0.00013143,1.48093,2.31,57.21,2433990.0,136512119.0,,92179994.0,113679994.0
152,TEL,Telcoin,0.00000057,0.00641329,2.13,-7.23,5262850.0,134490730.0,,20970629778.0,100000000000
153,HPB,High Performance Blockchain,0.00053231,5.99811,0.44,-25.75,5559660.0,133257611.0,,22216600.0,100000000.0
154,BIX,Bibox Token,0.00010945,1.23324,-0.92,-22.13,27613200.0,129802291.0,,105253066.0,271520349.0
155,BAY,BitBay,0.00001131,0.127431,-0.65,-0.47,2829880.0,128621377.0,,1009341346.0,1009341346.0
156,SNM,SONM,0.00003166,0.356753,1.17,-2.96,3132230.0,128288379.0,,359600000.0,444000000.0
157,PPC,Peercoin,0.00045633,5.14198,-0.12,-11.02,735610.0,126445694.0,,24590857.0,24590857.0
158,WABI,WaBi,0.00024346,2.74326,-1.09,-8.04,3874160.0,124127118.0,,45248033.0,99218023.0
159,SPANK,SpankChain,0.00003671,0.413618,-1.06,-5.65,448409.0,124103345.0,,300043386.0,1000000000.0
160,UKG,Unikoin Gold,0.00008157,0.919099,-0.61,11.47,7238600.0,123486745.0,,134356304.0,1000000000.0
161,EDG,Edgeless,0.00013322,1.50109,-1.49,-25.58,4594220.0,123158844.0,,82046276.0,132046997.0
162,MOD,Modum,0.00059523,6.70709,-2.36,7.3,5096550.0,122513047.0,27266200.0,18266200.0,27266200.0
163,CMT,CyberMiles,0.00002410,0.271587,-0.87,-2.97,10614600.0,120410763.0,,443359819.0,1000000000.0
164,ZEN,ZenCash,0.00341278,38.4553,-0.47,-9.24,1340730.0,118301481.0,21000000.0,3076338.0,3076338.0
165,ADX,AdEx,0.00017414,1.96223,-0.97,-3.67,17340700.0,118221051.0,100000000.0,60248315.0,100000000.0
166,TNT,Tierion,0.00002425,0.273207,-2.48,44.04,23699400.0,117064082.0,,428481269.0,1000000000.0
167,MDS,MediShares,0.00002147,0.2419,0.08,81.95,34061800.0,116719642.0,,482511957.0,2000000000.0
168,AGRS,Agoras Tokens,0.00024633,2.77569,-0.46,20.98,2719250.0,116578980.0,42000000.0,42000000.0,42000000.0
169,DATA,Streamr DATAcoin,0.00001524,0.171774,0.79,-2.69,1142470.0,116317539.0,,677154514.0,987154514.0
170,BCC,BitConnect,0.00110672,12.4705,-9.49,-65.34,5383820.0,114573162.0,28000000.0,9187536.0,9914366.0
171,CTR,Centra,0.00014796,1.66724,-0.37,3.2,2883870.0,113372320.0,,68000000.0,98272765.0
172,ITC,IoT Chain,0.00025531,2.87682,0.5,-14.95,21691200.0,110174768.0,,38297415.0,100000000.0
173,NULS,Nuls,0.0004077,4.59401,-0.33,-20.03,4302660.0,108257305.0,,23564882.0,40000000.0
174,QRL,Quantum Resistant Ledger,0.00018284,2.06021,0.3,-18.19,964592.0,107130920.0,105000000.0,52000000.0,65000000.0
175,ATM,ATMChain,0.00000202,0.022817,-1.09,-10.22,600516.0,106333733.0,,4660285460.0,10000000000.0
176,MLN,Melon,0.0154999,174.654,-0.65,-2.07,1081820.0,104687608.0,,599400.0,749400.0
177,NLG,Gulden,0.00002326,0.262149,-1.41,-18.41,373552.0,102492395.0,,390970000.0,462470000.0
178,MTL,Metal,0.00045871,5.16873,-0.11,14.78,10833100.0,99761627.0,,19300994.0,66588888.0
179,FUEL,Etherparty,0.00001791,0.201791,0.0,-12.32,3097860.0,97898147.0,,485146253.0,1000000000.0
180,ECA,Electra,0.00000038,0.00432991,-0.55,-4.12,133297.0,97880047.0,30000000000.0,22605561598.0,23472718151.0
181,INT,Internet Node Token,0.00005752,0.648173,0.27,6.28,17438900.0,97225950.0,,150000000.0,1000000000.0
182,DNT,district0x,0.00001419,0.159883,-0.62,-8.19,2333520.0,95929800.0,,600000000.0,1000000000.0
183,ETP,Metaverse ETP,0.0002271,2.55899,-2.83,-7.11,2756870.0,95095910.0,100000000.0,37161501.0,56561501.0
184,THC,HempCoin,0.00003633,0.409367,-0.09,1.1,3123530.0,94350398.0,,230478760.0,230478760.0
185,BRD,Bread,0.00013957,1.57267,1.46,2.43,10254000.0,94054914.0,,59805881.0,88862718.0
186,TNC,Trinity Network Credit,0.00002490,0.280626,-2.21,,16291500.0,93542000.0,,333333333.0,1000000000.0
187,NGC,NAGA,0.00014366,1.6188,-0.62,-5.47,570800.0,93359981.0,,57672338.0,77910266.0
188,VIA,Viacoin,0.00036046,4.06169,-1.01,-13.16,426421.0,93303180.0,23000000.0,22971517.0,22971517.0
189,WINGS,Wings,0.00009166,1.03288,-0.84,-6.03,5115990.0,92657943.0,,89708333.0,100000000.0
190,LBC,LBRY Credits,0.00005681,0.640193,0.1,-17.16,1783650.0,92446108.0,,144403497.0,519303500.0
191,DCT,DECENT,0.0001599,1.80172,0.73,17.21,9633820.0,92439207.0,,51306089.0,73197775.0
192,QLC,QLINK,0.00003411,0.384336,0.02,-23.71,1508380.0,92240640.0,,240000000.0,600000000.0
193,UTK,UTRUST,0.00003994,0.449999,-0.49,-33.79,4399740.0,91838455.0,,204085908.0,500000000.0
194,HST,Decision Token,0.00025305,2.8514,0.75,-7.37,1067510.0,89257799.0,,31303149.0,48240070.0
195,ECC,ECC,0.00000031,0.00350223,1.0,43.85,1132160.0,87555750.0,25000000000.0,25000000000.0,25000000000.0
196,RISE,Rise,0.00006669,0.751475,-1.8,-9.27,3407590.0,85021280.0,,113139200.0,113139200.0
197,TRIG,Triggers,0.00023384,2.63488,-0.61,-21.11,2396540.0,84594344.0,,32105578.0,32105578.0
198,CDT,CoinDash,0.00001146,0.129158,-0.18,10.15,3617820.0,84113717.0,,651246670.0,1000000000.0
199,BURST,Burst,0.00000414,0.0466563,-0.34,-17.17,1722840.0,83997195.0,2158812800.0,1800339818.0,1800339818.0
200,CLOAK,CloakCoin,0.00144839,16.3204,-2.3,-3.18,621757.0,82478291.0,,5053693.0,5053693.0
201,MGO,MobileGo,0.00007348,0.827919,1.21,-15.18,130798.0,81159970.0,,98028877.0,100000000.0
202,CAPP,Cappasity,0.00002159,0.243277,2.33,-20.24,462815.0,79367437.0,,326243078.0,438686537.0
203,LUN,Lunyr,0.0030015,33.821,-0.12,-1.59,2410850.0,77715689.0,,2297853.0,2703356.0
204,HVN,Hive,0.00001827,0.205859,2.34,-17.47,135516.0,77197125.0,,375000000.0,500000000.0
205,WGR,Wagerr,0.00003733,0.42068,1.93,-30.88,512755.0,76984440.0,200000000.0,183000000.0,198360471.0
206,EDO,Eidoo,0.00030036,3.38445,-1.13,-15.25,3577660.0,76556911.0,,22620193.0,90408327.0
207,PRL,Oyster,0.0001053,1.18654,2.89,-33.46,1460810.0,75068739.0,,63266926.0,108592692.0
208,IOC,I/O Coin,0.00040202,4.52997,-1.62,-12.84,670867.0,74721314.0,,16494880.0,16494880.0
209,1ST,FirstBlood,0.00007693,0.8669,-0.51,-18.87,2133510.0,74170551.0,,85558371.0,93468691.0
210,AEON,Aeon,0.00042119,4.74595,-0.24,0.56,205143.0,73108029.0,,15404298.0,15404298.0
211,KEY,Selfkey,0.00000363,0.0408525,2.28,-12.17,4061390.0,72828747.0,,1782724371.0,5999999954.0
212,TRST,WeTrust,0.00007005,0.789277,0.01,-5.75,4859730.0,72729902.0,100000000.0,92147500.0,100000000.0
213,TAU,Lamden,0.00004537,0.511206,1.17,-25.4,492665.0,72701534.0,,142215728.0,288090567.0
214,XSPEC,Spectrecoin,0.00030646,3.45318,0.45,17.55,705461.0,71775258.0,,20785264.0,20785264.0
215,ION,ION,0.00032783,3.69396,-0.68,41.76,1796880.0,71180917.0,,19269542.0,25169542.0
216,MER,Mercury,0.00006265,0.705891,0.02,42.11,82819500.0,70589100.0,,100000000.0,100000000.0
217,INK,Ink,0.00003512,0.39571,2.58,23.44,33568200.0,70535308.0,1000000000.0,178250000.0,1000000000.0
218,GTO,Gifto,0.00003943,0.444251,-0.5,-8.77,8102460.0,70130052.0,,157861327.0,1000000000.0
219,BDG,BitDegree,0.00001829,0.206129,6.31,-28.2,257280.0,70009488.0,,339639198.0,514800000.0
220,GRS,Groestlcoin,0.00008956,1.00915,-1.42,2.96,7736660.0,69926717.0,105000000.0,69292689.0,69292689.0
221,IXT,iXledger,0.00017276,1.94664,-2.25,-9.63,1028560.0,69648529.0,,35778844.0,65778844.0
222,GRID,Grid+,0.00015752,1.77491,-0.94,-4.99,10028.8,69641240.0,,39236491.0,300000000.0
223,DLT,Agrello,0.00007173,0.808257,-0.76,8.31,3262440.0,69493026.0,,85978873.0,130271020.0
224,SLS,SaluS,0.00610297,68.7683,-0.09,2.95,683990.0,69446370.0,,1009860.0,1009860.0
225,MNX,MinexCoin,0.00204766,23.0731,-1.3,-11.9,140877.0,69219300.0,19000000.0,3000000.0,6000000.0
226,LKK,Lykke,0.00002238,0.252173,-2.8,-6.24,171084.0,67638668.0,,268223275.0,1285690000.0
227,GVT,Genesis Vision,0.00161052,18.1473,-0.71,-8.88,1034880.0,67631011.0,,3726781.0,4436644.0
228,SHIFT,Shift,0.00051234,5.77302,-0.45,-0.54,519943.0,67274683.0,,11653291.0,11653291.0
229,TKN,TokenCard,0.00024126,2.71847,0.11,1.96,65751.1,66371672.0,,24415083.0,39406760.0
230,TAAS,TaaS,0.00071904,8.10214,-0.76,-2.28,408072.0,66000039.0,,8146001.0,8146001.0
231,ADT,adToken,0.00000970,0.109323,-1.12,-2.06,2887700.0,65593800.0,1000000000.0,600000000.0,1000000000.0
232,CFI,Cofound.it,0.00001786,0.201234,-1.1,-7.76,872866.0,65401050.0,,325000000.0,500000000.0
233,DIME,Dimecoin,0.00000001,0.00012009,-21.94,26.54,724942.0,64740128.0,,539096740560,539096740560
234,PURA,Pura,0.00003314,0.373408,1.54,-6.12,157156.0,64432887.0,350000000.0,172553578.0,179336072.0
235,DAT,Datum,0.00000707,0.0796278,1.08,-3.38,8364700.0,64200276.0,,806254545.0,2653841598.0
